	id	similarityStruct.MACCS.Dice	similarityStruct.Morgan.Dice	similarityStruct.MorganPure.Dice	similarityStruct.RDK.Dice	similarityStruct.AtomPair.Dice	similarityStruct.Torsion.Dice	similarityStruct.MACCS.Tanimoto	similarityStruct.RDKDice.Tanimoto	Source.MineID	Source.PubChemCID	Source.DrugBankID
2874	DB05633	0.9485	0.6723	0.5882	0.8839	0.5147	0.5556	0.902	0.792	29	6455376	
2875	DB05645	0.9804	0.5859	0.5455	0.9317	0.5024	0.5424	0.9615	0.8721	29	6455376	
2876	DB05714	0.7931	0.4912	0.3977	0.6219	0.3742	0.4466	0.6571	0.4513	29	6455376	
2877	DB05796	0.7748	0.4483	0.2759	0.4648	0.342	0.1391	0.6324	0.3028	29	6455376	
2878	DB05814	0.8125	0.5981	0.5234	0.6174	0.3256	0.4	0.6842	0.4465	29	6455376	
2879	DB06045	0.932	0.6116	0.4463	0.8115	0.4836	0.2078	0.8727	0.6828	29	6455376	
2880	DB06124	0.7706	0.4651	0.314	0.6257	0.406	0.1556	0.6269	0.4553	29	6455376	
2881	DB06179	0.7879	0.6504	0.4878	0.6079	0.433	0.3636	0.65	0.4367	29	6455376	
2882	DB06182	0.7917	0.5882	0.5294	0.5208	0.3376	0.5231	0.6552	0.352	29	6455376	
2883	DB06274	0.7857	0.44	0.3333	0.4215	0.3863	0.1458	0.6471	0.267	29	6455376	
2884	DB06573	0.785	0.56	0.32	0.6549	0.4352	0.18	0.6462	0.4868	29	6455376	
2885	DB06604	0.7451	0.5931	0.4276	0.4961	0.5037	0.36	0.5938	0.3298	29	6455376	
2886	DB06645	0.7788	0.4598	0.2759	0.4604	0.3454	0.15	0.6377	0.299	29	6455376	
2887	DB06657	0.7674	0.56	0.3	0.4204	0.3348	0.2593	0.6226	0.2661	29	6455376	
2888	DB06763	0.8264	0.4417	0.4083	0.6613	0.3201	0.4054	0.7042	0.494	29	6455376	
2889	DB06841	0.8113	0.4966	0.4295	0.7139	0.4167	0.4667	0.6825	0.5551	29	6455376	
2890	DB06845	0.8081	0.5143	0.4143	0.7329	0.4034	0.4545	0.678	0.5784	29	6455376	
2891	DB06850	0.8	0.5035	0.4056	0.7264	0.3978	0.4494	0.6667	0.5703	29	6455376	
2892	DB06853	0.8	0.4932	0.3973	0.7235	0.3978	0.4444	0.6667	0.5668	29	6455376	
2893	DB06858	0.8	0.4832	0.3893	0.7228	0.3978	0.4396	0.6667	0.566	29	6455376	
2894	DB06868	0.8081	0.5512	0.4724	0.7234	0.3508	0.4935	0.678	0.5667	29	6455376	
2895	DB06869	0.7965	0.5769	0.4487	0.6377	0.3814	0.4646	0.6618	0.4681	29	6455376	
2896	DB06878	0.8163	0.5484	0.5	0.7666	0.4303	0.5641	0.6897	0.6216	29	6455376	
2897	DB06886	0.8491	0.566	0.5157	0.7014	0.4879	0.5306	0.7377	0.5401	29	6455376	
2898	DB06911	0.84	0.5891	0.5426	0.7646	0.3931	0.55	0.7241	0.6189	29	6455376	
2899	DB06919	0.7959	0.4571	0.4286	0.7008	0.3824	0.5	0.661	0.5394	29	6455376	
2900	DB06929	0.8	0.5039	0.4409	0.7182	0.4281	0.481	0.6667	0.5603	29	6455376	
2901	DB06936	0.8235	0.5455	0.4848	0.7174	0.3873	0.4691	0.7	0.5594	29	6455376	
2902	DB06939	0.7629	0.544	0.368	0.6049	0.3849	0.2439	0.6167	0.4335	29	6455376	
2903	DB06947	0.8081	0.5426	0.4961	0.7603	0.474	0.5366	0.678	0.6133	29	6455376	
2904	DB06996	0.8317	0.5821	0.5373	0.7584	0.4153	0.5238	0.7119	0.6109	29	6455376	
2905	DB07005	0.78	0.4552	0.4276	0.6977	0.4044	0.4783	0.6393	0.5357	29	6455376	
2906	DB07027	0.7959	0.4571	0.4286	0.6946	0.3824	0.5	0.661	0.5321	29	6455376	
2907	DB07083	0.8247	0.4895	0.4615	0.7076	0.4444	0.4731	0.7018	0.5475	29	6455376	
2908	DB07088	0.781	0.5	0.3857	0.6515	0.3565	0.4318	0.6406	0.4831	29	6455376	
2909	DB07091	0.7736	0.4895	0.3776	0.6462	0.3523	0.427	0.6308	0.4773	29	6455376	
2910	DB07095	0.8041	0.5	0.3857	0.6984	0.3768	0.4318	0.6724	0.5366	29	6455376	
2911	DB07131	0.7959	0.4895	0.3776	0.7004	0.3729	0.427	0.661	0.5389	29	6455376	
2912	DB07133	0.8542	0.4714	0.4429	0.7079	0.4412	0.5	0.7455	0.5479	29	6455376	
2913	DB07143	0.8298	0.4638	0.4348	0.7264	0.4276	0.5116	0.7091	0.5704	29	6455376	
2914	DB07154	0.7619	0.4844	0.2812	0.5769	0.37	0.2927	0.6154	0.4054	29	6455376	
2915	DB07190	0.8041	0.5429	0.4286	0.7358	0.3697	0.5	0.6724	0.582	29	6455376	
2916	DB07219	0.8182	0.5696	0.4937	0.6682	0.4505	0.5098	0.6923	0.5018	29	6455376	
2917	DB07223	0.8333	0.6475	0.5612	0.727	0.5269	0.5714	0.7143	0.571	29	6455376	
2918	DB07231	0.8113	0.6174	0.5369	0.6801	0.5011	0.551	0.6825	0.5152	29	6455376	
2919	DB07299	0.7308	0.5556	0.3611	0.535	0.402	0.2683	0.5758	0.3652	29	6455376	
2920	DB07328	0.8411	0.5241	0.3586	0.6763	0.3627	0.3441	0.7258	0.5109	29	6455376	
2921	DB07366	0.8	0.4545	0.3788	0.5418	0.3473	0.4156	0.6667	0.3716	29	6455376	
2922	DB07400	0.8148	0.5676	0.4459	0.6552	0.4324	0.5057	0.6875	0.4872	29	6455376	
2923	DB07482	0.7835	0.4762	0.2857	0.6038	0.3304	0.4412	0.6441	0.4324	29	6455376	
2924	DB07558	0.7143	0.597	0.3582	0.7493	0.5263	0.1918	0.5556	0.5992	29	6455376	
2925	DB07582	0.7767	0.596	0.4106	0.669	0.4521	0.3364	0.6349	0.5026	29	6455376	
2926	DB07658	0.8571	0.604	0.4698	0.68	0.4313	0.5111	0.75	0.5151	29	6455376	
2927	DB07659	0.8571	0.5921	0.4605	0.6766	0.4408	0.5055	0.75	0.5112	29	6455376	
2928	DB07660	0.8571	0.6164	0.4795	0.6794	0.4466	0.5169	0.75	0.5145	29	6455376	
2929	DB07744	0.7083	0.5235	0.4295	0.5812	0.4087	0.2558	0.5484	0.4096	29	6455376	
2930	DB07813	0.8431	0.5755	0.5324	0.7408	0.4894	0.5495	0.7288	0.5883	29	6455376	
2931	DB07899	0.7126	0.4553	0.3252	0.5268	0.4	0.2	0.5536	0.3575	29	6455376	
2932	DB08187	0.8247	0.5315	0.4336	0.7516	0.4426	0.4889	0.7018	0.6021	29	6455376	
2933	DB08199	0.7174	0.4463	0.3636	0.4949	0.3642	0.2985	0.5593	0.3288	29	6455376	
2934	DB08420	0.7885	0.4967	0.4052	0.6392	0.375	0.433	0.6508	0.4698	29	6455376	
2935	DB08422	0.7921	0.4583	0.4306	0.7254	0.3775	0.4773	0.6557	0.5692	29	6455376	
2936	DB08429	0.7059	0.4737	0.3421	0.5072	0.3372	0.2083	0.5455	0.3397	29	6455376	
2937	DB08489	0.7931	0.5	0.3205	0.4215	0.3702	0.1633	0.6571	0.267	29	6455376	
2938	DB08493	0.8727	0.549	0.3399	0.4354	0.4121	0.1667	0.7742	0.2783	29	6455376	
2939	DB08554	0.7073	0.4706	0.3333	0.5109	0.4453	0.1818	0.5472	0.3431	29	6455376	
2940	DB08644	0.7273	0.5797	0.4203	0.6014	0.4165	0.3023	0.5714	0.43	29	6455376	
2941	DB08752	0.7222	0.5205	0.2877	0.5717	0.341	0.1758	0.5652	0.4003	29	6455376	
2942	DB08755	0.7523	0.4937	0.2658	0.5425	0.3458	0.1702	0.6029	0.3722	29	6455376	
2943	DB08835	0.7294	0.4786	0.3761	0.5209	0.4884	0.1562	0.5741	0.3521	29	6455376	
2944	DB08856	0.7755	0.5029	0.3886	0.5941	0.4598	0.2745	0.6333	0.4226	29	6455376	
2945	DB08873	0.7748	0.5786	0.4025	0.6688	0.5298	0.2982	0.6324	0.5024	29	6455376	
2946	DB09421	0.82	0.6176	0.4559	0.6936	0.4413	0.4944	0.6949	0.531	29	6455376	
2947	DB09477	0.8958	0.4697	0.5152	0.6854	0.4451	0.4878	0.8113	0.5214	29	6455376	
2948	DB11273	0.7377	0.452	0.2825	0.4261	0.3605	0.2323	0.5844	0.2708	29	6455376	
2949	DB11274	0.748	0.4444	0.2889	0.4261	0.3599	0.1935	0.5974	0.2708	29	6455376	
2950	DB11275	0.7419	0.4444	0.2889	0.4251	0.3597	0.2166	0.5897	0.2699	29	6455376	
2951	DB11296	0.8454	0.5271	0.2946	0.5743	0.4111	0.2192	0.7321	0.4028	29	6455376	
2952	DB11297	0.8431	0.4693	0.2793	0.575	0.3215	0.2418	0.7288	0.4035	29	6455376	
2953	DB11364	0.8317	0.5607	0.3178	0.6745	0.5058	0.4286	0.7119	0.5089	29	6455376	
2954	DB11682	0.75	0.6383	0.3688	0.5746	0.4143	0.2083	0.6	0.4031	29	6455376	
2955	DB11720	0.8264	0.4388	0.4051	0.6105	0.3128	0.381	0.7042	0.4394	29	6455376	
2956	DB11723	0.7885	0.4685	0.3243	0.5227	0.3175	0.2899	0.6508	0.3538	29	6455376	
2957	DB11734	0.7706	0.4906	0.3522	0.4696	0.342	0.2936	0.6269	0.3068	29	6455376	
2958	DB11783	0.8036	0.5211	0.3662	0.5514	0.4323	0.2637	0.6716	0.3806	29	6455376	
2959	DB11784	0.8462	0.559	0.5093	0.6411	0.5587	0.4248	0.7333	0.4718	29	6455376	
2960	DB11801	0.8687	0.6714	0.6	0.8757	0.6987	0.5684	0.7679	0.7788	29	6455376	
2961	DB11821	0.8776	0.4463	0.3306	0.6457	0.388	0.2338	0.7818	0.4768	29	6455376	
2962	DB11876	0.7561	0.5743	0.4158	0.5923	0.3908	0.3214	0.6078	0.4208	29	6455376	
2963	DB11879	0.8654	0.6265	0.5783	0.8858	0.5102	0.6078	0.7627	0.7951	29	6455376	
2964	DB11890	0.8496	0.5198	0.2599	0.6937	0.4803	0.4112	0.7385	0.5311	29	6455376	
2965	DB11938	0.8411	0.5126	0.3417	0.6403	0.3782	0.2295	0.7258	0.471	29	6455376	
2966	DB11996	0.75	0.4792	0.3125	0.6193	0.379	0.2569	0.6	0.4486	29	6455376	
2967	DB12054	0.844	0.5652	0.2935	0.6132	0.493	0.432	0.7302	0.4422	29	6455376	
2968	DB12085	0.717	0.4938	0.3827	0.4716	0.4262	0.3818	0.5588	0.3085	29	6455376	
2969	DB12336	0.729	0.5056	0.4045	0.5052	0.4101	0.4098	0.5735	0.338	29	6455376	
2970	DB12463	0.7308	0.5263	0.4361	0.5024	0.4804	0.3218	0.5758	0.3354	29	6455376	
2971	DB12613	0.9174	0.5253	0.4793	0.8411	0.392	0.4571	0.8475	0.7258	29	6455376	
2972	DB12668	0.7451	0.4483	0.3103	0.5608	0.3882	0.2626	0.5938	0.3897	29	6455376	
2973	DB12677	0.8411	0.467	0.3959	0.6313	0.3561	0.3721	0.7258	0.4613	29	6455376	
2974	DB12795	0.7789	0.5672	0.4478	0.6784	0.4759	0.2703	0.6379	0.5133	29	6455376	
2975	DB13034	0.7917	0.4432	0.3243	0.6569	0.3328	0.2157	0.6552	0.4891	29	6455376	
2976	DB13067	0.8972	0.5137	0.4918	0.7082	0.4364	0.4786	0.8136	0.5483	29	6455376	
2977	DB13087	0.8696	0.5581	0.4341	0.6658	0.3704	0.3415	0.7692	0.4991	29	6455376	
2978	DB13247	0.866	0.5614	0.3684	0.648	0.4453	0.1493	0.7636	0.4793	29	6455376	
2979	DB13431	0.8333	0.5426	0.2791	0.5929	0.4194	0.2432	0.7143	0.4214	29	6455376	
2980	DB13616	0.8381	0.5733	0.48	0.7082	0.4593	0.5208	0.7213	0.5482	29	6455376	
2981	DB14137	0.8889	0.4925	0.4121	0.8586	0.3935	0.4952	0.8	0.7522	29	6455376	
2982	DB14208	0.866	0.5248	0.383	0.6404	0.4568	0.2766	0.7636	0.471	29	6455376	
2983	DB14209	0.8571	0.5278	0.375	0.6393	0.4674	0.2737	0.75	0.4698	29	6455376	
2984	DB14213	0.8687	0.6094	0.4375	0.7042	0.5478	0.3059	0.7679	0.5434	29	6455376	
2985	DB14683	0.7921	0.5077	0.2615	0.5743	0.4111	0.2192	0.6557	0.4028	29	6455376	
2986	DB14760	0.7031	0.4663	0.3212	0.5793	0.3914	0.2571	0.5422	0.4078	29	6455376	
2987	DB14911	0.7581	0.5198	0.4746	0.6819	0.4077	0.5385	0.6104	0.5174	29	6455376	
2988	DB14941	0.7833	0.4828	0.3586	0.5261	0.3277	0.2268	0.6438	0.357	29	6455376	
2989	DB15251	0.7629	0.4556	0.3222	0.6204	0.3558	0.2424	0.6167	0.4497	29	6455376	
2990	DB15286	0.8468	0.5565	0.3304	0.5315	0.3529	0.1622	0.7344	0.3619	29	6455376	
2991	DB15338	0.7748	0.6165	0.391	0.5624	0.4526	0.4545	0.6324	0.3912	29	6455376	
2992	DB15780	0.747	0.537	0.4074	0.4474	0.3695	0.1429	0.5962	0.2881	29	6455376	
2993	DB15796	0.7097	0.549	0.3268	0.5107	0.3939	0.1957	0.55	0.3429	29	6455376	
2994	DB15797	0.8235	0.5417	0.3333	0.5957	0.3868	0.2143	0.7	0.4242	29	6455376	
2995	DB15990	0.8	0.5051	0.3232	0.5285	0.3443	0.1852	0.6667	0.3592	29	6455376	
2996	DB16025	0.7629	0.4576	0.339	0.4812	0.3347	0.2222	0.6167	0.3168	29	6455376	
2997	DB16176	0.8182	0.7328	0.5191	0.7352	0.4923	0.411	0.6923	0.5812	29	6455376	
2998	DB16305	0.8108	0.5393	0.382	0.6899	0.5136	0.3025	0.6818	0.5266	29	6455376	
2999	DB16514	0.7377	0.479	0.3353	0.4509	0.3713	0.1682	0.5844	0.291	29	6455376	
3000	DB16691	0.8108	0.5677	0.3613	0.6828	0.4168	0.354	0.6818	0.5184	29	6455376	
3001	DB00116	0.7216	0.4025	0.3774	0.3977	0.4435	0.2418	0.5645	0.2482	30	9821757	
3002	DB00143	0.9459	0.5902	0.6393	0.7637	0.569	0.5862	0.8974	0.6178	30	9821757	
3003	DB00158	0.7234	0.3648	0.3774	0.3927	0.3983	0.2637	0.5667	0.2443	30	9821757	
3004	DB00168	0.8219	0.4882	0.4409	0.6089	0.3743	0.4375	0.6977	0.4377	30	9821757	
3005	DB00183	0.7255	0.411	0.4292	0.5169	0.3866	0.3471	0.5692	0.3486	30	9821757	
3006	DB00584	0.7126	0.3586	0.3034	0.5679	0.445	0.2	0.5536	0.3966	30	9821757	
3007	DB00722	0.7857	0.3841	0.3179	0.6182	0.4665	0.1951	0.6471	0.4474	30	9821757	
3008	DB00790	0.6818	0.3688	0.3121	0.5714	0.5064	0.1687	0.5172	0.4	30	9821757	
3009	DB00895	0.766	0.5213	0.4255	0.4447	0.4772	0.2653	0.6207	0.2859	30	9821757	
3010	DB01348	0.6667	0.3567	0.2803	0.4709	0.4041	0.172	0.5	0.308	30	9821757	
3011	DB01683	0.7391	0.4249	0.342	0.5455	0.4955	0.283	0.5862	0.375	30	9821757	
3012	DB01783	0.825	0.4444	0.3889	0.4121	0.3624	0.1509	0.7021	0.2595	30	9821757	
3013	DB01810	0.6933	0.3613	0.2968	0.3949	0.3951	0.2821	0.5306	0.2461	30	9821757	
3014	DB01815	0.8529	0.4737	0.4737	0.4593	0.3579	0.2222	0.7436	0.2981	30	9821757	
3015	DB01820	0.7391	0.4607	0.3483	0.407	0.4576	0.1869	0.5862	0.2555	30	9821757	
3016	DB01821	0.6966	0.4688	0.3906	0.6302	0.4673	0.4	0.5345	0.4601	30	9821757	
3017	DB01834	0.7816	0.4671	0.479	0.4581	0.5685	0.3434	0.6415	0.2971	30	9821757	
3018	DB01883	0.7234	0.3924	0.3671	0.5492	0.4779	0.3409	0.5667	0.3785	30	9821757	
3019	DB01891	0.7179	0.3704	0.321	0.5788	0.4435	0.2588	0.56	0.4073	30	9821757	
3020	DB01934	0.6923	0.3913	0.3565	0.4465	0.3786	0.3043	0.5294	0.2874	30	9821757	
3021	DB01984	0.7778	0.4643	0.4196	0.6423	0.4633	0.3193	0.6364	0.473	30	9821757	
3022	DB02011	0.8235	0.4865	0.4324	0.4177	0.3725	0.16	0.7	0.264	30	9821757	
3023	DB02025	0.9333	0.6515	0.6061	0.7303	0.6667	0.5152	0.875	0.5751	30	9821757	
3024	DB02031	0.7216	0.4025	0.3774	0.3977	0.4435	0.2418	0.5645	0.2482	30	9821757	
3025	DB02062	0.7	0.4295	0.3624	0.3913	0.4306	0.3133	0.5385	0.2432	30	9821757	
3026	DB02067	0.699	0.4811	0.4434	0.4422	0.3506	0.2602	0.5373	0.2839	30	9821757	
3027	DB02136	0.7391	0.5238	0.5048	0.5114	0.4925	0.359	0.5862	0.3435	30	9821757	
3028	DB02146	0.7423	0.5283	0.5409	0.5873	0.5791	0.45	0.5902	0.4157	30	9821757	
3029	DB02247	0.7126	0.4662	0.3008	0.4149	0.4113	0.1351	0.5536	0.2617	30	9821757	
3030	DB02267	0.8219	0.5082	0.541	0.4501	0.4903	0.386	0.6977	0.2904	30	9821757	
3031	DB02307	0.88	0.478	0.4403	0.6272	0.5117	0.4096	0.7857	0.4569	30	9821757	
3032	DB02358	0.6882	0.4286	0.4286	0.3922	0.4661	0.2588	0.5246	0.2439	30	9821757	
3033	DB02368	0.8649	0.5321	0.4404	0.5966	0.3758	0.3673	0.7619	0.4251	30	9821757	
3034	DB02370	0.8406	0.422	0.4771	0.4671	0.3959	0.28	0.725	0.3047	30	9821757	
3035	DB02378	0.766	0.3774	0.2736	0.5651	0.4496	0.3333	0.6207	0.3938	30	9821757	
3036	DB02436	0.7391	0.5506	0.427	0.443	0.4436	0.3191	0.5862	0.2845	30	9821757	
3037	DB02458	0.701	0.4903	0.529	0.5596	0.5416	0.4146	0.5397	0.3885	30	9821757	
3038	DB02477	0.7347	0.3627	0.3316	0.5732	0.376	0.3529	0.5806	0.4017	30	9821757	
3039	DB02501	0.8684	0.5333	0.5333	0.69	0.4451	0.4074	0.7674	0.5268	30	9821757	
3040	DB02553	0.875	0.4348	0.4261	0.6822	0.4146	0.419	0.7778	0.5177	30	9821757	
3041	DB02558	0.7429	0.4324	0.4189	0.5614	0.4186	0.4615	0.5909	0.3902	30	9821757	
3042	DB02578	0.9333	0.7101	0.6522	0.7931	0.6452	0.5373	0.875	0.6572	30	9821757	
3043	DB02597	0.7532	0.5106	0.4823	0.5904	0.5085	0.5352	0.6042	0.4188	30	9821757	
3044	DB02598	0.7711	0.4062	0.3906	0.4811	0.4413	0.3582	0.6275	0.3168	30	9821757	
3045	DB02747	0.7765	0.4048	0.4167	0.5873	0.4958	0.3953	0.6346	0.4157	30	9821757	
3046	DB02784	0.8235	0.5263	0.4342	0.5147	0.4421	0.2895	0.7	0.3465	30	9821757	
3047	DB02852	0.6842	0.5156	0.3438	0.4608	0.4302	0.1739	0.52	0.2993	30	9821757	
3048	DB02855	0.7826	0.493	0.4366	0.7056	0.5566	0.3077	0.6429	0.5452	30	9821757	
3049	DB02927	0.7529	0.5574	0.4426	0.393	0.3978	0.1818	0.6038	0.2445	30	9821757	
3050	DB02943	0.8333	0.4789	0.4225	0.5692	0.4327	0.3768	0.7143	0.3979	30	9821757	
3051	DB03003	0.7826	0.6667	0.6512	0.6609	0.5936	0.5574	0.6429	0.4935	30	9821757	
3052	DB03004	0.6804	0.563	0.4444	0.5326	0.5772	0.2368	0.5156	0.3629	30	9821757	
3053	DB03032	0.875	0.5616	0.5479	0.6967	0.5602	0.5152	0.7778	0.5345	30	9821757	
3054	DB03130	0.7158	0.5031	0.5283	0.5963	0.5236	0.425	0.5574	0.4248	30	9821757	
3055	DB03139	0.7273	0.5217	0.2754	0.4428	0.4244	0.169	0.5714	0.2844	30	9821757	
3056	DB03236	0.9189	0.4231	0.4231	0.4797	0.3728	0.2128	0.85	0.3155	30	9821757	
3057	DB03295	0.9091	0.5638	0.5101	0.7329	0.4812	0.5294	0.8333	0.5784	30	9821757	
3058	DB03310	0.8831	0.5682	0.5909	0.7092	0.5562	0.4941	0.7907	0.5494	30	9821757	
3059	DB03313	0.6667	0.5379	0.4276	0.4162	0.5462	0.186	0.5	0.2628	30	9821757	
3060	DB03330	0.7158	0.5098	0.5359	0.562	0.5257	0.4304	0.5574	0.3908	30	9821757	
3061	DB03408	0.9296	0.5225	0.5225	0.6438	0.4373	0.4528	0.8684	0.4747	30	9821757	
3062	DB03424	0.7733	0.4341	0.3566	0.5022	0.3546	0.2424	0.6304	0.3353	30	9821757	
3063	DB03427	0.9189	0.6462	0.5846	0.6964	0.5742	0.5312	0.85	0.5342	30	9821757	
3064	DB03440	0.8493	0.3636	0.2879	0.4521	0.3526	0.1481	0.7381	0.2921	30	9821757	
3065	DB03459	0.7368	0.5818	0.4909	0.502	0.3549	0.3922	0.5833	0.3351	30	9821757	
3066	DB03470	0.9091	0.5	0.49	0.7324	0.3669	0.4632	0.8333	0.5778	30	9821757	
3067	DB03471	0.7353	0.3766	0.2727	0.4659	0.4302	0.1918	0.5814	0.3037	30	9821757	
3068	DB03483	0.7059	0.4186	0.4093	0.5457	0.4262	0.2857	0.5455	0.3753	30	9821757	
3069	DB03536	0.7765	0.4218	0.4354	0.5881	0.4519	0.4167	0.6346	0.4165	30	9821757	
3070	DB03546	0.6667	0.4444	0.3626	0.3943	0.3901	0.2157	0.5	0.2456	30	9821757	
3071	DB03550	0.6809	0.5564	0.406	0.4858	0.5762	0.1928	0.5161	0.3208	30	9821757	
3072	DB03558	0.6731	0.6173	0.4938	0.464	0.4582	0.3226	0.5072	0.3021	30	9821757	
3073	DB03573	0.8537	0.5248	0.4681	0.6395	0.5126	0.5217	0.7447	0.47	30	9821757	
3074	DB03582	0.9429	0.5893	0.5179	0.6946	0.4295	0.4314	0.8919	0.5321	30	9821757	
3075	DB03597	0.8193	0.5205	0.5342	0.6288	0.5144	0.4658	0.6939	0.4586	30	9821757	
3076	DB03602	0.8831	0.5278	0.5417	0.6674	0.5108	0.4857	0.7907	0.5008	30	9821757	
3077	DB03624	0.8219	0.5179	0.4643	0.4097	0.4323	0.2	0.6977	0.2576	30	9821757	
3078	DB03632	0.7273	0.48	0.26	0.6146	0.4567	0.3604	0.5714	0.4437	30	9821757	
3079	DB03686	0.7391	0.5166	0.5298	0.6158	0.5386	0.4474	0.5862	0.4449	30	9821757	
3080	DB03691	0.8537	0.5248	0.4681	0.6395	0.5126	0.5217	0.7447	0.47	30	9821757	
3081	DB03702	0.7097	0.4091	0.3864	0.5331	0.4394	0.2476	0.55	0.3634	30	9821757	
3082	DB03706	0.68	0.5062	0.5185	0.5879	0.4954	0.4146	0.5152	0.4163	30	9821757	
3083	DB03712	0.7174	0.4084	0.2932	0.469	0.4472	0.2679	0.5593	0.3063	30	9821757	
3084	DB03714	0.6897	0.4354	0.3673	0.4559	0.3865	0.2273	0.5263	0.2952	30	9821757	
3085	DB03820	0.6939	0.4898	0.3673	0.4868	0.5276	0.2889	0.5312	0.3217	30	9821757	
3086	DB03885	0.8395	0.4872	0.5	0.6342	0.5426	0.4096	0.7234	0.4644	30	9821757	
3087	DB03889	0.7158	0.5098	0.5359	0.5671	0.5257	0.4304	0.5574	0.3958	30	9821757	
3088	DB03908	0.675	0.3571	0.3061	0.5503	0.4244	0.1429	0.5094	0.3796	30	9821757	
3089	DB03927	0.9459	0.64	0.608	0.682	0.5714	0.5424	0.8974	0.5175	30	9821757	
3090	DB03938	0.6875	0.5522	0.403	0.4453	0.5811	0.1975	0.5238	0.2864	30	9821757	
3091	DB03949	0.6849	0.355	0.3195	0.5344	0.3894	0.3261	0.5208	0.3646	30	9821757	
3092	DB04003	0.6667	0.4149	0.3511	0.3923	0.4394	0.2222	0.5	0.244	30	9821757	
3093	DB04033	0.6824	0.3881	0.2687	0.6116	0.3723	0.1918	0.5179	0.4405	30	9821757	
3094	DB04075	0.8485	0.5825	0.5243	0.6309	0.3871	0.4681	0.7368	0.4608	30	9821757	
3095	DB04092	0.75	0.3727	0.2981	0.5889	0.4649	0.2245	0.6	0.4173	30	9821757	
3096	DB04126	0.875	0.5827	0.5039	0.7672	0.5202	0.5	0.7778	0.6223	30	9821757	
3097	DB04132	0.875	0.5857	0.5714	0.6992	0.5928	0.5312	0.7778	0.5375	30	9821757	
3098	DB04150	0.675	0.4593	0.4	0.5495	0.4712	0.3514	0.5094	0.3788	30	9821757	
3099	DB04153	0.8947	0.5938	0.625	0.7085	0.5962	0.5667	0.8095	0.5486	30	9821757	
3100	DB04167	0.8824	0.5049	0.4466	0.6492	0.3662	0.4255	0.7895	0.4806	30	9821757	
3101	DB04187	0.7816	0.4671	0.479	0.4581	0.5685	0.3434	0.6415	0.2971	30	9821757	
3102	DB04189	0.8312	0.4	0.4522	0.5463	0.4348	0.2745	0.7111	0.3758	30	9821757	
3103	DB04191	0.8101	0.4358	0.4246	0.6137	0.4882	0.3299	0.6809	0.4427	30	9821757	
3104	DB04207	0.8824	0.5333	0.55	0.5587	0.5263	0.3636	0.7895	0.3877	30	9821757	
3105	DB04234	0.6988	0.4028	0.3333	0.5828	0.4019	0.2817	0.537	0.4112	30	9821757	
3106	DB04276	0.8182	0.5441	0.4853	0.7365	0.532	0.4762	0.6923	0.5829	30	9821757	
3107	DB04278	0.7901	0.5	0.4444	0.5824	0.4715	0.3333	0.6531	0.4108	30	9821757	
3108	DB04310	0.6598	0.3636	0.3776	0.6245	0.57	0.2857	0.4923	0.454	30	9821757	
3109	DB04322	0.7216	0.4151	0.3774	0.3977	0.453	0.2418	0.5645	0.2482	30	9821757	
3110	DB04341	0.8395	0.5205	0.5342	0.6371	0.5	0.4722	0.7234	0.4675	30	9821757	
3111	DB04368	0.6667	0.3721	0.2946	0.5524	0.3501	0.2727	0.5	0.3816	30	9821757	
3112	DB04488	0.7059	0.5031	0.4151	0.4224	0.4545	0.2151	0.5455	0.2677	30	9821757	
3113	DB04511	0.8333	0.5714	0.5179	0.6165	0.4183	0.4314	0.7143	0.4456	30	9821757	
3114	DB04521	0.7778	0.5455	0.5325	0.5664	0.5778	0.4359	0.6364	0.3951	30	9821757	
3115	DB04525	0.7391	0.5608	0.4974	0.5037	0.4889	0.3838	0.5862	0.3366	30	9821757	
3116	DB04579	0.7	0.5652	0.4058	0.6412	0.5023	0.2338	0.5385	0.4719	30	9821757	
3117	DB04593	0.6731	0.4088	0.4088	0.4758	0.4299	0.3	0.5072	0.3121	30	9821757	
3118	DB04595	0.6667	0.3805	0.3317	0.4839	0.3634	0.313	0.5	0.3192	30	9821757	
3119	DB04613	0.7174	0.4062	0.3438	0.5176	0.3949	0.2991	0.5593	0.3492	30	9821757	
3120	DB04647	0.7234	0.4751	0.4862	0.6226	0.4535	0.4494	0.5667	0.452	30	9821757	
3121	DB04692	0.6882	0.4134	0.3017	0.4681	0.4082	0.3299	0.5246	0.3055	30	9821757	
3122	DB04700	0.8182	0.6929	0.6457	0.6839	0.5952	0.5667	0.6923	0.5196	30	9821757	
3123	DB04701	0.9091	0.608	0.64	0.7311	0.5829	0.5763	0.8333	0.5761	30	9821757	
3124	DB04710	0.6735	0.4127	0.3598	0.5023	0.3837	0.3429	0.5077	0.3354	30	9821757	
3125	DB04736	0.75	0.4647	0.4647	0.5512	0.4043	0.2973	0.6	0.3804	30	9821757	
3126	DB04767	0.6606	0.4231	0.3846	0.5063	0.4318	0.3415	0.4932	0.3389	30	9821757	
3127	DB04789	0.6857	0.4099	0.3851	0.3913	0.4371	0.2316	0.5217	0.2433	30	9821757	
3128	DB04856	0.7097	0.4079	0.3421	0.5508	0.4227	0.2564	0.55	0.3801	30	9821757	
